StudentID,EntryYear,Year,Semester,Module,AttemptType,Grade,GradePoints,Credits,IncludedInGPA,Forgiven
20210064,2021,2,2,Security2,Original,B,3.0,3,True,False
20210064,2021,2,2,Entrep2,Original,F,0.0,3,True,False
20210064,2021,2,2,Entrep2,Resit,B+,3.5,3,False,False
20230065,2023,1,1,Eng1,Original,B+,3.5,3,True,False
20230065,2023,1,1,Maths1,Original,C,2.0,3,True,False
20230065,2023,1,1,IT,Original,B,3.0,3,True,False
20230065,2023,1,1,Dbase,Original,B,3.0,3,True,False
20230065,2023,1,2,Eng2,Original,A,4.0,3,True,False
20230065,2023,1,2,Maths2,Original,C+,2.5,3,True,False
20230065,2023,1,2,SoftEng,Original,B,3.0,3,True,False
20230065,2023,1,2,Network,Original,C,2.0,3,True,False
20230065,2023,2,1,AI1,Original,B,3.0,3,True,False
20230065,2023,2,1,Cloud1,Original,C,2.0,3,True,False
20230065,2023,2,1,Security1,Original,B,3.0,3,True,False
20230065,2023,2,1,Entrep1,Original,B,3.0,3,True,False
20220066,2022,1,1,Eng1,Original,A,4.0,3,True,False
20220066,2022,1,1,Maths1,Original,B,3.0,3,True,False
20220066,2022,1,1,IT,Original,B+,3.5,3,True,False
20220066,2022,1,1,Dbase,Original,C,2.0,3,True,False
20230067,2023,1,1,Eng1,Original,C,2.0,3,True,False
20230067,2023,1,1,Maths1,Original,B,3.0,3,True,False
20230067,2023,1,1,IT,Original,B+,3.5,3,True,False
20230067,2023,1,1,Dbase,Original,A,4.0,3,True,False
20230067,2023,1,2,Eng2,Original,D,1.0,3,True,False
20230067,2023,1,2,Eng2,Resit,A,4.0,3,False,False
20230067,2023,1,2,Maths2,Original,B,3.0,3,True,False
20230067,2023,1,2,SoftEng,Original,B,3.0,3,True,False
20230067,2023,1,2,Network,Original,D,1.0,3,True,False
20230067,2023,1,2,Network,Resit,A,4.0,3,False,False
20230067,2023,2,1,AI1,Original,B,3.0,3,True,False
20230067,2023,2,1,Cloud1,Original,B+,3.5,3,True,False
20230067,2023,2,1,Security1,Original,B+,3.5,3,True,False
20230067,2023,2,1,Entrep1,Original,A,4.0,3,True,False
20230067,2023,2,2,AI2,Original,A,4.0,3,True,False
20230067,2023,2,2,Cloud2,Original,B+,3.5,3,True,False
20230067,2023,2,2,Security2,Original,B,3.0,3,True,False
20230067,2023,2,2,Entrep2,Original,B+,3.5,3,True,False
20240068,2024,1,1,Eng1,Original,B,3.0,3,True,False
20240068,2024,1,1,Maths1,Original,A,4.0,3,True,False
20240068,2024,1,1,IT,Original,F,0.0,3,True,False
20240068,2024,1,1,IT,Resit,C+,2.5,3,False,False
20240068,2024,1,1,Dbase,Original,B+,3.5,3,True,False
20220069,2022,1,1,Eng1,Original,D,1.0,3,False,True
20220069,2022,1,1,Eng1,Resit,C+,2.5,3,True,True
20220069,2022,1,1,Maths1,Original,B+,3.5,3,True,False
20220069,2022,1,1,IT,Original,A,4.0,3,True,False
20220069,2022,1,1,Dbase,Original,B,3.0,3,True,False
20220069,2022,1,2,Eng2,Original,B+,3.5,3,True,False
20220069,2022,1,2,Maths2,Original,D,1.0,3,True,False
20220069,2022,1,2,Maths2,Resit,B+,3.5,3,False,False
20220069,2022,1,2,SoftEng,Original,C+,2.5,3,True,False
20220069,2022,1,2,Network,Original,D,1.0,3,True,False
20220069,2022,1,2,Network,Resit,C,2.0,3,False,False
20240070,2024,1,1,Eng1,Original,A,4.0,3,True,False
20240070,2024,1,1,Maths1,Original,C+,2.5,3,True,False
20240070,2024,1,1,IT,Original,C+,2.5,3,True,False
20240070,2024,1,1,Dbase,Original,F,0.0,3,True,False
20240070,2024,1,1,Dbase,Resit,B+,3.5,3,False,False
20240070,2024,1,2,Eng2,Original,B,3.0,3,True,False
20240070,2024,1,2,Maths2,Original,C+,2.5,3,True,False
20240070,2024,1,2,SoftEng,Original,B,3.0,3,True,False
20240070,2024,1,2,Network,Original,C,2.0,3,True,False
20240070,2024,2,1,AI1,Original,A,4.0,3,True,False
20240070,2024,2,1,Cloud1,Original,D,1.0,3,True,False
20240070,2024,2,1,Cloud1,Resit,C+,2.5,3,False,False
20240070,2024,2,1,Security1,Original,D,1.0,3,False,True
20240070,2024,2,1,Security1,Resit,C,2.0,3,True,True
20240070,2024,2,1,Entrep1,Original,B,3.0,3,True,False
20240070,2024,2,2,AI2,Original,B+,3.5,3,True,False
20240070,2024,2,2,Cloud2,Original,B,3.0,3,True,False
20240070,2024,2,2,Security2,Original,B+,3.5,3,True,False
20240070,2024,2,2,Entrep2,Original,C+,2.5,3,True,False
20210071,2021,1,1,Eng1,Original,A,4.0,3,True,False
20210071,2021,1,1,Maths1,Original,B+,3.5,3,True,False
20210071,2021,1,1,IT,Original,C,2.0,3,True,False
20210071,2021,1,1,Dbase,Original,C+,2.5,3,True,False
20210071,2021,1,2,Eng2,Original,D,1.0,3,False,True
20210071,2021,1,2,Eng2,Resit,A,4.0,3,True,True
20210071,2021,1,2,Maths2,Original,B,3.0,3,True,False
20210071,2021,1,2,SoftEng,Original,A,4.0,3,True,False
20210071,2021,1,2,Network,Original,A,4.0,3,True,False
20210071,2021,2,1,AI1,Original,C+,2.5,3,True,False
20210071,2021,2,1,Cloud1,Original,C,2.0,3,True,False
20210071,2021,2,1,Security1,Original,A,4.0,3,True,False
20210071,2021,2,1,Entrep1,Original,B,3.0,3,True,False
20210071,2021,2,2,AI2,Original,B,3.0,3,True,False
20210071,2021,2,2,Cloud2,Original,C+,2.5,3,True,False
20210071,2021,2,2,Security2,Original,B+,3.5,3,True,False
20210071,2021,2,2,Entrep2,Original,B,3.0,3,True,False
20230072,2023,1,1,Eng1,Original,C,2.0,3,True,False
20230072,2023,1,1,Maths1,Original,B+,3.5,3,True,False
20230072,2023,1,1,IT,Original,B+,3.5,3,True,False
20230072,2023,1,1,Dbase,Original,A,4.0,3,True,False
20210073,2021,1,1,Eng1,Original,A,4.0,3,True,False
20210073,2021,1,1,Maths1,Original,B,3.0,3,True,False
20210073,2021,1,1,IT,Original,B,3.0,3,True,False
20210073,2021,1,1,Dbase,Original,C+,2.5,3,True,False
20210073,2021,1,2,Eng2,Original,C+,2.5,3,True,False
20210073,2021,1,2,Maths2,Original,A,4.0,3,True,False
20210073,2021,1,2,SoftEng,Original,B+,3.5,3,True,False
20210073,2021,1,2,Network,Original,C+,2.5,3,True,False
20210073,2021,2,1,AI1,Original,B,3.0,3,True,False
20210073,2021,2,1,Cloud1,Original,C+,2.5,3,True,False
20210073,2021,2,1,Security1,Original,D,1.0,3,True,False
20210073,2021,2,1,Security1,Resit,B+,3.5,3,False,False
20210073,2021,2,1,Entrep1,Original,B+,3.5,3,True,False
20210074,2021,1,1,Eng1,Original,C+,2.5,3,True,False
20210074,2021,1,1,Maths1,Original,C+,2.5,3,True,False
20210074,2021,1,1,IT,Original,C+,2.5,3,True,False
20210074,2021,1,1,Dbase,Original,C,2.0,3,True,False
20210074,2021,1,2,Eng2,Original,C,2.0,3,True,False
20210074,2021,1,2,Maths2,Original,B+,3.5,3,True,False
20210074,2021,1,2,SoftEng,Original,B,3.0,3,True,False
20210074,2021,1,2,Network,Original,D,1.0,3,False,True
20210074,2021,1,2,Network,Resit,B+,3.5,3,True,True
20210074,2021,2,1,AI1,Original,B,3.0,3,True,False
20210074,2021,2,1,Cloud1,Original,D,1.0,3,False,True
20210074,2021,2,1,Cloud1,Resit,C+,2.5,3,True,True
20210074,2021,2,1,Security1,Original,C+,2.5,3,True,False
20210074,2021,2,1,Entrep1,Original,D,1.0,3,True,False
20210074,2021,2,1,Entrep1,Resit,A,4.0,3,False,False
20210074,2021,2,2,AI2,Original,A,4.0,3,True,False
20210074,2021,2,2,Cloud2,Original,B,3.0,3,True,False
20210074,2021,2,2,Security2,Original,D,1.0,3,True,False
20210074,2021,2,2,Security2,Resit,A,4.0,3,False,False
20210074,2021,2,2,Entrep2,Original,C,2.0,3,True,False
20230075,2023,1,1,Eng1,Original,B,3.0,3,True,False
20230075,2023,1,1,Maths1,Original,B+,3.5,3,True,False
20230075,2023,1,1,IT,Original,B+,3.5,3,True,False
20230075,2023,1,1,Dbase,Original,B,3.0,3,True,False
20230075,2023,1,2,Eng2,Original,D,1.0,3,True,False
20230075,2023,1,2,Eng2,Resit,A,4.0,3,False,False
20230075,2023,1,2,Maths2,Original,C+,2.5,3,True,False
20230075,2023,1,2,SoftEng,Original,A,4.0,3,True,False
20230075,2023,1,2,Network,Original,A,4.0,3,True,False
20230075,2023,2,1,AI1,Original,A,4.0,3,True,False
20230075,2023,2,1,Cloud1,Original,A,4.0,3,True,False
20230075,2023,2,1,Security1,Original,A,4.0,3,True,False
20230075,2023,2,1,Entrep1,Original,A,4.0,3,True,False
20230075,2023,2,2,AI2,Original,D,1.0,3,True,False
20230075,2023,2,2,AI2,Resit,B,3.0,3,False,False
20230075,2023,2,2,Cloud2,Original,A,4.0,3,True,False
20230075,2023,2,2,Security2,Original,A,4.0,3,True,False
20230075,2023,2,2,Entrep2,Original,B+,3.5,3,True,False
20240076,2024,1,1,Eng1,Original,B+,3.5,3,True,False
20240076,2024,1,1,Maths1,Original,A,4.0,3,True,False
20240076,2024,1,1,IT,Original,D,1.0,3,True,False
20240076,2024,1,1,IT,Resit,C,2.0,3,False,False
20240076,2024,1,1,Dbase,Original,D,1.0,3,True,False
20240076,2024,1,1,Dbase,Resit,A,4.0,3,False,False
20240076,2024,1,2,Eng2,Original,B+,3.5,3,True,False
20240076,2024,1,2,Maths2,Original,C+,2.5,3,True,False
20240076,2024,1,2,SoftEng,Original,A,4.0,3,True,False
20240076,2024,1,2,Network,Original,B+,3.5,3,True,False
20240076,2024,2,1,AI1,Original,B,3.0,3,True,False
20240076,2024,2,1,Cloud1,Original,C+,2.5,3,True,False
20240076,2024,2,1,Security1,Original,B,3.0,3,True,False
20240076,2024,2,1,Entrep1,Original,A,4.0,3,True,False
20240076,2024,2,2,AI2,Original,C+,2.5,3,True,False
20240076,2024,2,2,Cloud2,Original,B,3.0,3,True,False
20240076,2024,2,2,Security2,Original,B,3.0,3,True,False
20240076,2024,2,2,Entrep2,Original,F,0.0,3,True,False
20240076,2024,2,2,Entrep2,Resit,C,2.0,3,False,False
20220077,2022,1,1,Eng1,Original,F,0.0,3,True,False
20220077,2022,1,1,Eng1,Resit,C+,2.5,3,False,False
20220077,2022,1,1,Maths1,Original,B+,3.5,3,True,False
20220077,2022,1,1,IT,Original,B,3.0,3,True,False
20220077,2022,1,1,Dbase,Original,B+,3.5,3,True,False
20220077,2022,1,2,Eng2,Original,B+,3.5,3,True,False
20220077,2022,1,2,Maths2,Original,B+,3.5,3,True,False
20220077,2022,1,2,SoftEng,Original,C+,2.5,3,True,False
20220077,2022,1,2,Network,Original,C+,2.5,3,True,False
20220077,2022,2,1,AI1,Original,B,3.0,3,True,False
20220077,2022,2,1,Cloud1,Original,B,3.0,3,True,False
20220077,2022,2,1,Security1,Original,B,3.0,3,True,False
20220077,2022,2,1,Entrep1,Original,B,3.0,3,True,False
20220077,2022,2,2,AI2,Original,B+,3.5,3,True,False
20220077,2022,2,2,Cloud2,Original,A,4.0,3,True,False
20220077,2022,2,2,Security2,Original,C+,2.5,3,True,False
20220077,2022,2,2,Entrep2,Original,C+,2.5,3,True,False
20240078,2024,1,1,Eng1,Original,A,4.0,3,True,False
20240078,2024,1,1,Maths1,Original,C,2.0,3,True,False
20240078,2024,1,1,IT,Original,B,3.0,3,True,False
20240078,2024,1,1,Dbase,Original,B,3.0,3,True,False
20240078,2024,1,2,Eng2,Original,B,3.0,3,True,False
20240078,2024,1,2,Maths2,Original,B+,3.5,3,True,False
20240078,2024,1,2,SoftEng,Original,B+,3.5,3,True,False
20240078,2024,1,2,Network,Original,C,2.0,3,True,False
20240078,2024,2,1,AI1,Original,B,3.0,3,True,False
20240078,2024,2,1,Cloud1,Original,B+,3.5,3,True,False
20240078,2024,2,1,Security1,Original,B,3.0,3,True,False
20240078,2024,2,1,Entrep1,Original,B,3.0,3,True,False
20210079,2021,1,1,Eng1,Original,C,2.0,3,True,False
20210079,2021,1,1,Maths1,Original,B,3.0,3,True,False
20210079,2021,1,1,IT,Original,B,3.0,3,True,False
20210079,2021,1,1,Dbase,Original,C+,2.5,3,True,False
20210079,2021,1,2,Eng2,Original,C,2.0,3,True,False
20210079,2021,1,2,Maths2,Original,C,2.0,3,True,False
20210079,2021,1,2,SoftEng,Original,C,2.0,3,True,False
20210079,2021,1,2,Network,Original,B,3.0,3,True,False
20210080,2021,1,1,Eng1,Original,A,4.0,3,True,False
20210080,2021,1,1,Maths1,Original,C,2.0,3,True,False
20210080,2021,1,1,IT,Original,C+,2.5,3,True,False
20210080,2021,1,1,Dbase,Original,C+,2.5,3,True,False
20210080,2021,1,2,Eng2,Original,C+,2.5,3,True,False
20210080,2021,1,2,Maths2,Original,B+,3.5,3,True,False
20210080,2021,1,2,SoftEng,Original,F,0.0,3,True,False
20210080,2021,1,2,SoftEng,Resit,C+,2.5,3,False,False
20210080,2021,1,2,Network,Original,C+,2.5,3,True,False
20210080,2021,2,1,AI1,Original,A,4.0,3,True,False
20210080,2021,2,1,Cloud1,Original,B+,3.5,3,True,False
20210080,2021,2,1,Security1,Original,A,4.0,3,True,False
20210080,2021,2,1,Entrep1,Original,D,1.0,3,True,False
20210080,2021,2,1,Entrep1,Resit,C+,2.5,3,False,False
20210080,2021,2,2,AI2,Original,B+,3.5,3,True,False
20210080,2021,2,2,Cloud2,Original,B+,3.5,3,True,False
20210080,2021,2,2,Security2,Original,B+,3.5,3,True,False
20210080,2021,2,2,Entrep2,Original,D,1.0,3,False,True
20210080,2021,2,2,Entrep2,Resit,B,3.0,3,True,True
20220081,2022,1,1,Eng1,Original,C+,2.5,3,True,False
20220081,2022,1,1,Maths1,Original,C,2.0,3,True,False
20220081,2022,1,1,IT,Original,B,3.0,3,True,False
20220081,2022,1,1,Dbase,Original,A,4.0,3,True,False
20220081,2022,1,2,Eng2,Original,D,1.0,3,False,True
20220081,2022,1,2,Eng2,Resit,C+,2.5,3,True,True
20220081,2022,1,2,Maths2,Original,F,0.0,3,True,False
20220081,2022,1,2,Maths2,Resit,A,4.0,3,False,False
20220081,2022,1,2,SoftEng,Original,C+,2.5,3,True,False
20220081,2022,1,2,Network,Original,C,2.0,3,True,False
20220081,2022,2,1,AI1,Original,A,4.0,3,True,False
20220081,2022,2,1,Cloud1,Original,D,1.0,3,True,False
20220081,2022,2,1,Cloud1,Resit,B+,3.5,3,False,False
20220081,2022,2,1,Security1,Original,B,3.0,3,True,False
20220081,2022,2,1,Entrep1,Original,B,3.0,3,True,False
20220081,2022,2,2,AI2,Original,B+,3.5,3,True,False
20220081,2022,2,2,Cloud2,Original,F,0.0,3,True,False
20220081,2022,2,2,Cloud2,Resit,A,4.0,3,False,False
20220081,2022,2,2,Security2,Original,B+,3.5,3,True,False
20220081,2022,2,2,Entrep2,Original,B,3.0,3,True,False
20220082,2022,1,1,Eng1,Original,C+,2.5,3,True,False
20220082,2022,1,1,Maths1,Original,D,1.0,3,True,False
20220082,2022,1,1,Maths1,Resit,C+,2.5,3,False,False
20220082,2022,1,1,IT,Original,B,3.0,3,True,False
20220082,2022,1,1,Dbase,Original,D,1.0,3,False,True
20220082,2022,1,1,Dbase,Resit,B,3.0,3,True,True
20240083,2024,1,1,Eng1,Original,B+,3.5,3,True,False
20240083,2024,1,1,Maths1,Original,B+,3.5,3,True,False
20240083,2024,1,1,IT,Original,C,2.0,3,True,False
20240083,2024,1,1,Dbase,Original,D,1.0,3,True,False
20240083,2024,1,1,Dbase,Resit,A,4.0,3,False,False
20240083,2024,1,2,Eng2,Original,B,3.0,3,True,False
20240083,2024,1,2,Maths2,Original,C+,2.5,3,True,False
20240083,2024,1,2,SoftEng,Original,C,2.0,3,True,False
20240083,2024,1,2,Network,Original,A,4.0,3,True,False
20230084,2023,1,1,Eng1,Original,C,2.0,3,True,False
20230084,2023,1,1,Maths1,Original,C+,2.5,3,True,False
20230084,2023,1,1,IT,Original,C,2.0,3,True,False
20230084,2023,1,1,Dbase,Original,A,4.0,3,True,False
20230084,2023,1,2,Eng2,Original,C,2.0,3,True,False
20230084,2023,1,2,Maths2,Original,B,3.0,3,True,False
20230084,2023,1,2,SoftEng,Original,B+,3.5,3,True,False
20230084,2023,1,2,Network,Original,C+,2.5,3,True,False
20230084,2023,2,1,AI1,Original,F,0.0,3,True,False
20230084,2023,2,1,AI1,Resit,B+,3.5,3,False,False
20230084,2023,2,1,Cloud1,Original,B+,3.5,3,True,False
20230084,2023,2,1,Security1,Original,C+,2.5,3,True,False
20230084,2023,2,1,Entrep1,Original,B,3.0,3,True,False
20230085,2023,1,1,Eng1,Original,A,4.0,3,True,False
20230085,2023,1,1,Maths1,Original,F,0.0,3,True,False
20230085,2023,1,1,Maths1,Resit,A,4.0,3,False,False
20230085,2023,1,1,IT,Original,A,4.0,3,True,False
20230085,2023,1,1,Dbase,Original,B,3.0,3,True,False
20230085,2023,1,2,Eng2,Original,B,3.0,3,True,False
20230085,2023,1,2,Maths2,Original,B,3.0,3,True,False
20230085,2023,1,2,SoftEng,Original,B,3.0,3,True,False
20230085,2023,1,2,Network,Original,A,4.0,3,True,False
20230085,2023,2,1,AI1,Original,F,0.0,3,True,False
20230085,2023,2,1,AI1,Resit,B,3.0,3,False,False
20230085,2023,2,1,Cloud1,Original,C+,2.5,3,True,False
20230085,2023,2,1,Security1,Original,B,3.0,3,True,False
20230085,2023,2,1,Entrep1,Original,B+,3.5,3,True,False
20230085,2023,2,2,AI2,Original,C,2.0,3,True,False
20230085,2023,2,2,Cloud2,Original,A,4.0,3,True,False
20230085,2023,2,2,Security2,Original,D,1.0,3,True,False
20230085,2023,2,2,Security2,Resit,C,2.0,3,False,False
20230085,2023,2,2,Entrep2,Original,C+,2.5,3,True,False
20240086,2024,1,1,Eng1,Original,B,3.0,3,True,False
20240086,2024,1,1,Maths1,Original,B,3.0,3,True,False
20240086,2024,1,1,IT,Original,A,4.0,3,True,False
20240086,2024,1,1,Dbase,Original,C+,2.5,3,True,False
20240086,2024,1,2,Eng2,Original,A,4.0,3,True,False
20240086,2024,1,2,Maths2,Original,D,1.0,3,True,False
20240086,2024,1,2,Maths2,Resit,A,4.0,3,False,False
20240086,2024,1,2,SoftEng,Original,B,3.0,3,True,False
20240086,2024,1,2,Network,Original,C+,2.5,3,True,False
20220087,2022,1,1,Eng1,Original,B,3.0,3,True,False
20220087,2022,1,1,Maths1,Original,C+,2.5,3,True,False
20220087,2022,1,1,IT,Original,C,2.0,3,True,False
20220087,2022,1,1,Dbase,Original,A,4.0,3,True,False
20220087,2022,1,2,Eng2,Original,C+,2.5,3,True,False
20220087,2022,1,2,Maths2,Original,A,4.0,3,True,False
20220087,2022,1,2,SoftEng,Original,B,3.0,3,True,False
20220087,2022,1,2,Network,Original,C+,2.5,3,True,False
20220087,2022,2,1,AI1,Original,B+,3.5,3,True,False
20220087,2022,2,1,Cloud1,Original,C+,2.5,3,True,False
20220087,2022,2,1,Security1,Original,C,2.0,3,True,False
20220087,2022,2,1,Entrep1,Original,C,2.0,3,True,False
20220087,2022,2,2,AI2,Original,A,4.0,3,True,False
20220087,2022,2,2,Cloud2,Original,C+,2.5,3,True,False
20220087,2022,2,2,Security2,Original,B,3.0,3,True,False
20220087,2022,2,2,Entrep2,Original,B,3.0,3,True,False
20220088,2022,1,1,Eng1,Original,B,3.0,3,True,False
20220088,2022,1,1,Maths1,Original,B+,3.5,3,True,False
20220088,2022,1,1,IT,Original,C+,2.5,3,True,False
20220088,2022,1,1,Dbase,Original,B+,3.5,3,True,False
20220088,2022,1,2,Eng2,Original,A,4.0,3,True,False
20220088,2022,1,2,Maths2,Original,B+,3.5,3,True,False
20220088,2022,1,2,SoftEng,Original,B,3.0,3,True,False
20220088,2022,1,2,Network,Original,A,4.0,3,True,False
20230089,2023,1,1,Eng1,Original,B+,3.5,3,True,False
20230089,2023,1,1,Maths1,Original,B,3.0,3,True,False
20230089,2023,1,1,IT,Original,B,3.0,3,True,False
20230089,2023,1,1,Dbase,Original,A,4.0,3,True,False
20210090,2021,1,1,Eng1,Original,B,3.0,3,True,False
20210090,2021,1,1,Maths1,Original,D,1.0,3,True,False
20210090,2021,1,1,Maths1,Resit,B+,3.5,3,False,False
20210090,2021,1,1,IT,Original,D,1.0,3,True,False
20210090,2021,1,1,IT,Resit,A,4.0,3,False,False
20210090,2021,1,1,Dbase,Original,A,4.0,3,True,False
20210090,2021,1,2,Eng2,Original,B,3.0,3,True,False
20210090,2021,1,2,Maths2,Original,B+,3.5,3,True,False
20210090,2021,1,2,SoftEng,Original,B+,3.5,3,True,False
20210090,2021,1,2,Network,Original,A,4.0,3,True,False
20210090,2021,2,1,AI1,Original,B,3.0,3,True,False
20210090,2021,2,1,Cloud1,Original,D,1.0,3,False,True
20210090,2021,2,1,Cloud1,Resit,A,4.0,3,True,True
20210090,2021,2,1,Security1,Original,B+,3.5,3,True,False
20210090,2021,2,1,Entrep1,Original,C+,2.5,3,True,False
20210090,2021,2,2,AI2,Original,A,4.0,3,True,False
20210090,2021,2,2,Cloud2,Original,B,3.0,3,True,False
20210090,2021,2,2,Security2,Original,B+,3.5,3,True,False
20210090,2021,2,2,Entrep2,Original,D,1.0,3,False,True
20210090,2021,2,2,Entrep2,Resit,C+,2.5,3,True,True
20210091,2021,1,1,Eng1,Original,C+,2.5,3,True,False
20210091,2021,1,1,Maths1,Original,A,4.0,3,True,False
20210091,2021,1,1,IT,Original,C+,2.5,3,True,False
20210091,2021,1,1,Dbase,Original,C+,2.5,3,True,False
20210091,2021,1,2,Eng2,Original,B,3.0,3,True,False
20210091,2021,1,2,Maths2,Original,B,3.0,3,True,False
20210091,2021,1,2,SoftEng,Original,A,4.0,3,True,False
20210091,2021,1,2,Network,Original,C+,2.5,3,True,False
20220092,2022,1,1,Eng1,Original,D,1.0,3,True,False
20220092,2022,1,1,Eng1,Resit,C,2.0,3,False,False
20220092,2022,1,1,Maths1,Original,B+,3.5,3,True,False
20220092,2022,1,1,IT,Original,C+,2.5,3,True,False
20220092,2022,1,1,Dbase,Original,B+,3.5,3,True,False
20210093,2021,1,1,Eng1,Original,B+,3.5,3,True,False
20210093,2021,1,1,Maths1,Original,B+,3.5,3,True,False
20210093,2021,1,1,IT,Original,B,3.0,3,True,False
20210093,2021,1,1,Dbase,Original,F,0.0,3,True,False
20210093,2021,1,1,Dbase,Resit,B+,3.5,3,False,False
20240094,2024,1,1,Eng1,Original,C,2.0,3,True,False
20240094,2024,1,1,Maths1,Original,C,2.0,3,True,False
20240094,2024,1,1,IT,Original,A,4.0,3,True,False
20240094,2024,1,1,Dbase,Original,C,2.0,3,True,False
20240094,2024,1,2,Eng2,Original,B,3.0,3,True,False
20240094,2024,1,2,Maths2,Original,B,3.0,3,True,False
20240094,2024,1,2,SoftEng,Original,B+,3.5,3,True,False
20240094,2024,1,2,Network,Original,A,4.0,3,True,False
20240094,2024,2,1,AI1,Original,C+,2.5,3,True,False
20240094,2024,2,1,Cloud1,Original,B,3.0,3,True,False
20240094,2024,2,1,Security1,Original,C,2.0,3,True,False
20240094,2024,2,1,Entrep1,Original,B,3.0,3,True,False
20240094,2024,2,2,AI2,Original,A,4.0,3,True,False
20240094,2024,2,2,Cloud2,Original,B,3.0,3,True,False
20240094,2024,2,2,Security2,Original,B+,3.5,3,True,False
20240094,2024,2,2,Entrep2,Original,B+,3.5,3,True,False
20210095,2021,1,1,Eng1,Original,C,2.0,3,True,False
20210095,2021,1,1,Maths1,Original,C+,2.5,3,True,False
20210095,2021,1,1,IT,Original,B,3.0,3,True,False
20210095,2021,1,1,Dbase,Original,F,0.0,3,True,False
20210095,2021,1,1,Dbase,Resit,C,2.0,3,False,False
20210095,2021,1,2,Eng2,Original,C,2.0,3,True,False
20210095,2021,1,2,Maths2,Original,B,3.0,3,True,False
20210095,2021,1,2,SoftEng,Original,A,4.0,3,True,False
20210095,2021,1,2,Network,Original,B,3.0,3,True,False
20210095,2021,2,1,AI1,Original,B,3.0,3,True,False
20210095,2021,2,1,Cloud1,Original,A,4.0,3,True,False
20210095,2021,2,1,Security1,Original,B+,3.5,3,True,False
20210095,2021,2,1,Entrep1,Original,D,1.0,3,True,False
20210095,2021,2,1,Entrep1,Resit,C+,2.5,3,False,False
20210095,2021,2,2,AI2,Original,B,3.0,3,True,False
20210095,2021,2,2,Cloud2,Original,B,3.0,3,True,False
20210095,2021,2,2,Security2,Original,C+,2.5,3,True,False
20210095,2021,2,2,Entrep2,Original,F,0.0,3,True,False
20210095,2021,2,2,Entrep2,Resit,A,4.0,3,False,False
20210096,2021,1,1,Eng1,Original,C+,2.5,3,True,False
20210096,2021,1,1,Maths1,Original,A,4.0,3,True,False
20210096,2021,1,1,IT,Original,C+,2.5,3,True,False
20210096,2021,1,1,Dbase,Original,C,2.0,3,True,False
20210096,2021,1,2,Eng2,Original,B+,3.5,3,True,False
20210096,2021,1,2,Maths2,Original,B,3.0,3,True,False
20210096,2021,1,2,SoftEng,Original,A,4.0,3,True,False
20210096,2021,1,2,Network,Original,B+,3.5,3,True,False
20210096,2021,2,1,AI1,Original,B+,3.5,3,True,False
20210096,2021,2,1,Cloud1,Original,B+,3.5,3,True,False
20210096,2021,2,1,Security1,Original,B,3.0,3,True,False
20210096,2021,2,1,Entrep1,Original,C+,2.5,3,True,False
20210096,2021,2,2,AI2,Original,B,3.0,3,True,False
20210096,2021,2,2,Cloud2,Original,D,1.0,3,True,False
20210096,2021,2,2,Cloud2,Resit,B,3.0,3,False,False
20210096,2021,2,2,Security2,Original,B,3.0,3,True,False
20210096,2021,2,2,Entrep2,Original,B+,3.5,3,True,False
20240097,2024,1,1,Eng1,Original,B+,3.5,3,True,False
20240097,2024,1,1,Maths1,Original,B,3.0,3,True,False
20240097,2024,1,1,IT,Original,A,4.0,3,True,False
20240097,2024,1,1,Dbase,Original,D,1.0,3,True,False
20240097,2024,1,1,Dbase,Resit,C+,2.5,3,False,False
20240097,2024,1,2,Eng2,Original,F,0.0,3,True,False
20240097,2024,1,2,Eng2,Resit,B+,3.5,3,False,False
20240097,2024,1,2,Maths2,Original,D,1.0,3,True,False
20240097,2024,1,2,Maths2,Resit,C+,2.5,3,False,False
20240097,2024,1,2,SoftEng,Original,F,0.0,3,True,False
20240097,2024,1,2,SoftEng,Resit,B,3.0,3,False,False
20240097,2024,1,2,Network,Original,B,3.0,3,True,False
20240097,2024,2,1,AI1,Original,B,3.0,3,True,False
20240097,2024,2,1,Cloud1,Original,C+,2.5,3,True,False
20240097,2024,2,1,Security1,Original,C,2.0,3,True,False
20240097,2024,2,1,Entrep1,Original,C+,2.5,3,True,False
20240097,2024,2,2,AI2,Original,C,2.0,3,True,False
20240097,2024,2,2,Cloud2,Original,B,3.0,3,True,False
20240097,2024,2,2,Security2,Original,F,0.0,3,False,True
20240097,2024,2,2,Security2,Resit,A,4.0,3,True,True
20240097,2024,2,2,Entrep2,Original,B+,3.5,3,True,False
20230098,2023,1,1,Eng1,Original,B,3.0,3,True,False
20230098,2023,1,1,Maths1,Original,A,4.0,3,True,False
20230098,2023,1,1,IT,Original,B+,3.5,3,True,False
20230098,2023,1,1,Dbase,Original,A,4.0,3,True,False
20230098,2023,1,2,Eng2,Original,C+,2.5,3,True,False
20230098,2023,1,2,Maths2,Original,A,4.0,3,True,False
20230098,2023,1,2,SoftEng,Original,A,4.0,3,True,False
20230098,2023,1,2,Network,Original,D,1.0,3,False,True
20230098,2023,1,2,Network,Resit,B+,3.5,3,True,True
20230098,2023,2,1,AI1,Original,B,3.0,3,True,False
20230098,2023,2,1,Cloud1,Original,B,3.0,3,True,False
20230098,2023,2,1,Security1,Original,F,0.0,3,False,True
